TransactionAmt,amount_deviation_ratio,tx_count_user,is_new_merchant,unusual_time,hour_of_day,is_weekend,is_night,card1,card2,card3,card4,card5,ProductCD,addr1,addr2,DeviceType,isFraud
57.95,0.8404641044234953,5129,0,1,17,0,0,12839,321.0,150.0,4,226.0,4,264.0,87.0,0,0
29.0,0.3717948717948718,6141,0,0,17,0,0,2803,100.0,150.0,4,226.0,4,251.0,87.0,0,0
10.206,0.39911620358602345,32,0,0,17,1,0,15916,500.0,185.0,3,190.0,0,-999.0,-999.0,2,0
117.0,0.9858442871587462,68,0,0,19,1,0,15286,170.0,150.0,4,226.0,4,343.0,87.0,0,0
117.0,1.984732824427481,1051,0,1,23,0,0,9480,170.0,150.0,4,226.0,4,191.0,87.0,0,0
39.0,0.5656272661348803,5129,0,0,0,0,1,12839,321.0,150.0,4,226.0,4,512.0,87.0,0,0
15.0,0.2158273381294964,1767,0,1,13,1,0,14290,512.0,150.0,4,226.0,4,315.0,87.0,0,0
88.285,2.7475725133822975,4158,0,1,3,0,1,9633,130.0,185.0,4,138.0,0,-999.0,-999.0,2,0
121.01,1.8922595777951525,2714,0,1,13,0,0,6530,206.0,150.0,3,126.0,4,269.0,87.0,0,0
108.5,1.8083333333333333,707,0,0,19,0,0,14079,360.0,150.0,3,126.0,4,325.0,87.0,0,0
59.0,1.18,108,0,1,12,0,0,3090,343.0,150.0,4,166.0,4,123.0,87.0,0,0
46.971,1.6662882684735179,2062,0,0,21,0,0,13832,375.0,185.0,3,224.0,0,-999.0,-999.0,1,0
2.152,0.06020927760058196,1013,0,1,4,0,1,16062,500.0,185.0,3,137.0,0,-999.0,-999.0,2,0
59.0,0.49166666666666664,20,0,0,21,1,0,4357,555.0,150.0,4,226.0,4,184.0,87.0,0,0
58.95,0.9833194328607172,5,0,0,20,0,0,1460,321.0,150.0,4,226.0,4,428.0,87.0,0,0
10.0,0.47619047619047616,264,0,1,0,0,1,3653,517.0,150.0,3,224.0,3,330.0,87.0,2,0
57.95,0.9830364715860899,16,0,0,20,0,0,12484,543.0,150.0,3,224.0,4,264.0,87.0,0,0
39.0,0.975,36,0,0,11,0,0,9499,555.0,150.0,4,226.0,4,325.0,87.0,0,1
97.0,1.6166666666666667,14162,0,1,4,1,1,9500,321.0,150.0,4,226.0,4,204.0,87.0,0,0
35.0,0.23178807947019867,996,1,0,14,0,0,6741,583.0,150.0,4,195.0,3,123.0,87.0,1,0
100.0,0.9259259259259259,6771,0,1,2,0,1,6019,583.0,150.0,4,226.0,2,299.0,87.0,2,0
97.0,0.9897959183673469,3,0,1,11,0,0,12584,555.0,150.0,4,226.0,4,251.0,87.0,0,0
59.0,0.9833333333333333,1964,0,0,22,0,0,1444,490.0,150.0,4,166.0,4,126.0,87.0,0,0
75.0,0.7009345794392523,1503,0,1,0,0,1,15775,481.0,150.0,3,102.0,3,330.0,87.0,1,0
50.0,0.6578947368421053,875,1,1,14,0,0,2157,111.0,150.0,4,226.0,2,272.0,87.0,2,0
39.0,0.41935483870967744,122,0,0,15,0,0,6517,310.0,150.0,3,117.0,4,327.0,87.0,0,0
30.0,0.28585040495474034,3929,1,1,14,1,0,16132,111.0,150.0,4,226.0,1,299.0,87.0,2,0
75.0,0.8522727272727273,21,0,0,19,0,0,5677,321.0,150.0,4,226.0,4,191.0,87.0,0,0
17.522,0.4999572003309841,7,0,1,14,1,0,15801,555.0,119.0,3,224.0,0,-999.0,-999.0,0,0
34.736,1.1767336291879806,10361,0,1,18,0,0,15885,545.0,185.0,4,138.0,0,-999.0,-999.0,2,0
15.247,0.5037499587008953,925,0,1,10,0,0,10568,204.0,185.0,4,226.0,0,-999.0,-999.0,2,0
93.019,3.036561877713577,421,0,0,22,0,0,1164,545.0,185.0,4,137.0,0,284.0,60.0,0,0
92.0,1.0827350829704603,7091,0,0,15,0,0,12695,490.0,150.0,4,226.0,4,325.0,87.0,0,0
34.0,0.30923146884947705,258,0,1,2,0,1,14065,298.0,150.0,4,195.0,4,264.0,87.0,0,0
107.95,1.5532374100719424,185,0,1,19,0,0,17746,327.0,150.0,2,100.0,4,264.0,87.0,0,0
15.0,0.4694835680751174,3,0,1,12,0,0,11673,555.0,150.0,4,226.0,4,330.0,87.0,0,0
30.95,0.5203867171080285,40,0,0,3,0,1,3576,321.0,150.0,4,226.0,4,428.0,87.0,0,0
47.95,0.5711733174508636,1112,0,0,13,1,0,6174,490.0,150.0,4,226.0,4,387.0,87.0,0,0
22.97,0.24319745897300157,26,0,1,13,0,0,12262,127.0,150.0,3,224.0,4,204.0,87.0,0,0
57.95,0.9830364715860899,27,0,1,13,0,0,12751,390.0,150.0,3,224.0,4,231.0,87.0,0,0
208.54,0.9952276415004295,1,0,0,13,1,0,1108,555.0,135.0,3,219.0,0,-999.0,-999.0,1,0
82.0,1.0314465408805031,28,0,1,19,1,0,7562,170.0,150.0,3,102.0,4,272.0,87.0,0,0
171.0,1.4491525423728813,182,0,1,1,0,1,15494,111.0,150.0,4,226.0,4,126.0,87.0,0,0
110.664,3.748907483315831,10361,0,1,18,0,0,15885,545.0,185.0,4,138.0,0,-999.0,-999.0,1,0
19.5,0.325,1027,0,0,18,0,0,13481,445.0,150.0,3,224.0,4,512.0,87.0,0,0
57.95,0.8404641044234953,5129,0,1,21,0,0,12839,321.0,150.0,4,226.0,4,264.0,87.0,0,0
159.95,2.665833333333333,1964,0,1,1,1,1,1444,490.0,150.0,4,166.0,4,299.0,87.0,0,0
82.0,1.1892675852066714,441,0,0,21,1,0,10186,417.0,150.0,4,226.0,4,325.0,87.0,0,0
117.0,1.1584158415841583,227,0,0,17,0,0,10476,-999.0,143.0,4,226.0,4,441.0,87.0,0,0
4.56,0.17648424800681164,31,0,0,22,0,0,4480,366.0,162.0,4,166.0,0,-999.0,-999.0,2,0
50.0,1.6129032258064515,90,0,1,13,0,0,10019,590.0,150.0,3,177.0,3,123.0,87.0,0,0
29.0,0.49194232400339266,11,0,0,20,1,0,13472,555.0,150.0,3,166.0,4,272.0,87.0,0,0
49.0,0.98,5,0,1,20,1,0,2559,555.0,150.0,4,226.0,4,327.0,87.0,0,0
117.0,1.3072625698324023,3977,0,0,17,0,0,15497,490.0,150.0,4,226.0,4,220.0,87.0,0,0
107.95,1.383974358974359,1898,0,1,2,0,1,2772,512.0,150.0,4,226.0,4,143.0,87.0,0,0
30.95,0.36867182846932695,10344,0,1,1,0,1,17188,321.0,150.0,4,226.0,4,299.0,87.0,0,0
21.887,0.681158969251836,4158,0,1,1,1,1,9633,130.0,185.0,4,138.0,0,-999.0,-999.0,2,1
59.0,0.9833333333333333,337,0,1,12,1,0,10313,258.0,150.0,4,226.0,4,469.0,87.0,0,0
107.95,1.383974358974359,3490,0,0,23,0,0,7508,321.0,150.0,4,226.0,4,110.0,87.0,0,0
49.0,0.4152542372881356,875,0,0,15,1,0,9749,181.0,150.0,4,226.0,4,337.0,87.0,0,0
157.0,2.6166666666666667,294,0,1,1,0,1,6542,174.0,150.0,4,226.0,4,324.0,87.0,0,0
97.0,0.8220338983050848,4410,0,0,16,1,0,2616,327.0,150.0,2,102.0,4,337.0,87.0,0,0
59.0,0.7027992852888624,10344,0,1,0,0,1,17188,321.0,150.0,4,226.0,4,299.0,87.0,0,0
26.99,0.7525862309343891,2076,0,1,22,0,0,9026,545.0,185.0,4,137.0,0,-999.0,-999.0,1,1
15.0,0.45454545454545453,205,1,1,0,0,1,4966,468.0,150.0,4,166.0,1,204.0,87.0,2,0
117.0,1.95,3560,0,1,20,1,0,10112,360.0,150.0,4,166.0,4,123.0,87.0,0,0
498.0,8.447837150127226,1257,0,1,21,0,0,9992,455.0,150.0,3,126.0,4,264.0,87.0,0,0
25.95,0.4402035623409669,653,0,1,14,0,0,3277,111.0,150.0,4,226.0,4,231.0,87.0,0,0
507.95,8.472894078398665,1183,0,0,1,1,1,6550,-999.0,150.0,4,226.0,4,441.0,87.0,0,0
17.768,0.6303167902373267,2062,0,0,19,0,0,13832,375.0,185.0,3,224.0,0,-999.0,-999.0,1,0
80.0,1.160261058738216,2428,0,0,17,0,0,10023,111.0,150.0,4,226.0,4,325.0,87.0,0,0
107.95,1.8312128922815945,228,0,0,14,1,0,15399,390.0,150.0,3,224.0,4,143.0,87.0,0,0
35.95,0.7190000000000001,264,0,1,17,1,0,14653,194.0,150.0,3,166.0,4,191.0,87.0,0,0
107.95,0.9908214777420835,20,0,1,0,0,1,12087,340.0,150.0,3,219.0,4,184.0,87.0,0,0
314.14,2.78,3748,0,0,16,1,0,16075,514.0,150.0,3,102.0,4,325.0,87.0,0,0
77.0,1.1079136690647482,185,0,1,22,1,0,17746,327.0,150.0,2,100.0,4,251.0,87.0,0,0
20.95,0.3038433647570703,2428,0,1,1,0,1,10023,111.0,150.0,4,226.0,4,441.0,87.0,0,0
107.95,1.8312128922815945,912,0,1,11,0,0,2581,445.0,150.0,3,166.0,4,203.0,87.0,0,0
35.95,0.36683673469387756,809,0,1,2,0,1,4067,445.0,150.0,3,224.0,4,512.0,87.0,0,0
13.157,0.6650995854817511,178,0,1,19,1,0,17782,408.0,185.0,4,226.0,0,-999.0,-999.0,1,0
48.95,0.5830851697438952,904,0,0,22,1,0,8135,247.0,150.0,4,226.0,4,204.0,87.0,0,0
39.0,0.65,14162,0,0,22,0,0,9500,321.0,150.0,4,226.0,4,204.0,87.0,0,0
10.943,0.3405639238142661,4158,0,1,0,0,1,9633,130.0,185.0,4,138.0,0,-999.0,-999.0,1,1
31.109,1.0492074198988197,332,0,0,6,1,0,16346,324.0,185.0,4,226.0,0,-999.0,-999.0,2,0
29.5,0.3513996426444312,10344,0,0,18,0,0,17188,321.0,150.0,4,226.0,4,299.0,87.0,0,0
59.0,0.9833333333333333,14162,0,1,17,0,0,9500,321.0,150.0,4,226.0,4,433.0,87.0,0,0
1264.95,16.217307692307692,1060,0,1,14,1,0,9002,453.0,150.0,4,226.0,4,272.0,87.0,0,0
25.95,0.4402035623409669,1219,0,0,20,0,0,1939,360.0,150.0,4,166.0,4,433.0,87.0,0,0
107.95,1.2858844550327575,10344,0,1,1,1,1,17188,-999.0,-999.0,0,-999.0,4,299.0,87.0,0,0
14.386,0.46962426141742564,421,0,0,16,0,0,1164,545.0,185.0,4,137.0,0,-999.0,-999.0,1,0
26.5,0.38433647570703405,357,0,0,17,0,0,8613,272.0,150.0,3,224.0,4,251.0,87.0,0,0
33.95,0.5658333333333334,1964,0,1,2,0,1,1444,490.0,150.0,4,166.0,4,264.0,87.0,0,0
100.0,0.847457627118644,2505,1,0,19,1,0,10486,514.0,150.0,3,219.0,2,204.0,87.0,1,0
107.0,1.2745681953543775,38,0,0,21,0,0,12571,555.0,150.0,4,226.0,4,420.0,87.0,0,0
250.0,1.6556291390728477,13,0,0,0,0,1,8172,399.0,150.0,1,118.0,2,299.0,87.0,1,0
117.0,0.9915254237288136,1799,0,1,14,0,0,2455,321.0,150.0,4,226.0,4,204.0,87.0,0,0
233.95,2.147315282239559,7945,0,0,18,0,0,15066,170.0,150.0,3,102.0,4,204.0,87.0,0,0
475.0,7.916666666666667,1523,0,0,18,0,0,8528,215.0,150.0,4,226.0,4,251.0,87.0,0,0
108.95,0.9233050847457628,1130,1,1,3,1,1,18268,583.0,150.0,4,226.0,4,191.0,87.0,0,0
67.95,0.8940789473684211,1321,0,1,6,1,0,1342,514.0,150.0,3,224.0,4,325.0,87.0,0,0
15.0,0.19230769230769232,1060,1,1,4,0,1,9002,453.0,150.0,4,226.0,3,272.0,87.0,1,1
34.0,0.5767599660729431,1051,0,1,12,0,0,9480,170.0,150.0,4,226.0,4,299.0,87.0,0,0
117.0,1.95,13,0,1,21,0,0,16774,532.0,150.0,3,224.0,4,191.0,87.0,0,0
57.95,0.9658333333333334,3166,0,0,22,0,0,10057,225.0,150.0,3,224.0,4,315.0,87.0,0,0
92.0,0.9633507853403142,276,0,0,20,0,0,10859,231.0,150.0,3,117.0,4,251.0,87.0,0,0
59.0,0.7027992852888624,904,0,1,1,0,1,8135,247.0,150.0,4,226.0,4,122.0,87.0,0,0
49.0,0.5836807623585467,10344,0,0,18,0,0,17188,321.0,150.0,4,226.0,4,299.0,87.0,0,0
92.0,0.7796610169491526,174,0,0,20,0,0,8821,111.0,150.0,3,224.0,4,325.0,87.0,0,0
15.493,0.44802058934096756,1379,0,1,20,0,0,11201,103.0,185.0,4,226.0,0,-999.0,-999.0,2,0
150.0,1.3888888888888888,6771,1,0,17,0,0,6019,583.0,150.0,4,226.0,1,315.0,87.0,2,0
103.97,0.9626851851851852,6771,1,0,23,1,0,6019,583.0,150.0,4,226.0,4,184.0,87.0,0,0
209.95,1.9095043201455206,112,0,1,0,0,1,13462,402.0,150.0,4,226.0,4,343.0,87.0,0,0
3093.95,28.397888939880676,227,0,1,14,1,0,11862,562.0,150.0,4,226.0,4,204.0,87.0,0,0
57.95,0.7625000000000001,1940,0,1,15,0,0,11839,490.0,150.0,4,226.0,4,269.0,87.0,0,0
209.95,3.4991666666666665,573,0,0,16,0,0,12866,303.0,150.0,4,226.0,4,330.0,87.0,0,0
60.0,1.0178117048346056,12,0,1,17,0,0,5505,555.0,150.0,4,226.0,4,476.0,87.0,0,0
48.95,0.8158333333333334,2632,0,0,19,1,0,8320,476.0,150.0,4,166.0,4,264.0,87.0,0,0
107.95,1.3673210892970233,367,0,1,2,0,1,1284,490.0,150.0,4,226.0,4,264.0,87.0,0,0
20.95,0.2465576085677298,7091,0,1,0,1,1,12695,490.0,150.0,4,226.0,4,325.0,87.0,0,0
35.95,0.5991666666666667,698,0,1,12,1,0,1906,445.0,150.0,3,224.0,4,123.0,87.0,0,0
100.0,1.6963528413910092,2364,1,0,18,0,0,9112,250.0,150.0,4,226.0,2,441.0,87.0,2,0
150.0,1.3729977116704806,5334,1,0,22,1,0,7585,553.0,150.0,4,226.0,2,269.0,87.0,2,0
107.95,1.7991666666666668,345,0,0,21,0,0,5254,414.0,143.0,4,226.0,4,157.0,87.0,0,0
52.258,1.510652444136097,1110,0,1,3,1,1,8755,500.0,185.0,3,224.0,0,-999.0,-999.0,1,1
102.95,1.2263251935675998,10344,0,0,18,0,0,17188,321.0,150.0,4,226.0,4,299.0,87.0,0,0
59.0,0.8489208633093526,1767,0,1,18,1,0,14290,512.0,150.0,4,226.0,4,110.0,87.0,0,0
39.0,0.6098514464425332,2714,0,1,2,0,1,6530,206.0,150.0,3,126.0,4,325.0,87.0,0,0
109.0,1.4342105263157894,1167,0,0,20,0,0,9175,111.0,150.0,4,226.0,4,126.0,87.0,0,0
261.95,3.7690647482014388,1767,0,1,13,1,0,14290,512.0,150.0,4,226.0,4,315.0,87.0,0,0
105.0,1.0004764173415912,3929,0,0,23,0,0,16132,111.0,150.0,4,226.0,4,299.0,87.0,0,0
0.878,0.036099005016034864,2069,0,1,21,0,0,16136,204.0,185.0,4,138.0,0,-999.0,-999.0,1,0
63.97,1.0670558798999166,1307,0,1,3,0,1,18249,360.0,150.0,3,126.0,4,315.0,87.0,0,0
59.0,0.5841584158415841,150,0,1,2,0,1,14410,276.0,150.0,4,226.0,4,191.0,87.0,0,0
35.0,0.5833333333333334,3873,1,1,17,0,0,2884,490.0,150.0,4,226.0,1,299.0,87.0,1,0
226.0,2.0743460302891235,7945,0,0,22,0,0,15066,170.0,150.0,3,102.0,4,204.0,87.0,0,0
57.95,0.8371253159985556,146,0,1,12,1,0,1767,543.0,150.0,3,224.0,4,264.0,87.0,0,0
59.0,0.541532813217072,205,0,0,22,0,0,16858,214.0,150.0,4,226.0,4,512.0,87.0,0,0
250.0,1.3802622498274673,44,1,0,18,0,0,13917,399.0,150.0,1,119.0,3,330.0,87.0,1,0
77.0,1.2833333333333334,1790,0,0,22,0,0,1675,174.0,150.0,4,226.0,4,330.0,87.0,0,0
150.0,1.7653289396257503,7091,1,1,7,1,0,12695,490.0,150.0,4,226.0,1,325.0,87.0,2,1
30.95,0.5158333333333334,3560,0,0,4,0,1,10112,360.0,150.0,4,166.0,4,184.0,87.0,0,0
2507.95,22.90365296803653,597,0,0,18,0,0,11233,321.0,150.0,4,195.0,4,204.0,87.0,0,0
40.0,0.38113387327298714,3929,1,0,18,0,0,16132,111.0,150.0,4,226.0,1,299.0,87.0,1,0
117.0,1.9196062346185396,4209,0,1,13,0,0,18132,567.0,150.0,3,117.0,4,337.0,87.0,0,0
121.18,1.3760290694373476,4,0,0,12,1,0,16243,360.0,150.0,4,166.0,4,272.0,87.0,0,0
311.95,2.64364406779661,1799,0,1,7,0,0,2455,321.0,150.0,4,226.0,4,143.0,87.0,0,0
100.0,1.6963528413910092,254,0,0,14,0,0,13528,536.0,150.0,4,226.0,4,143.0,87.0,0,0
59.0,0.9833333333333333,6773,0,0,19,0,0,12544,321.0,150.0,4,226.0,4,476.0,87.0,0,0
141.0,1.2906178489702518,5334,0,0,22,0,0,7585,553.0,150.0,4,226.0,4,299.0,87.0,0,0
42.606,1.3259678824847503,4158,0,1,16,1,0,9633,130.0,185.0,4,138.0,0,-999.0,-999.0,2,0
77.0,1.116751269035533,357,0,0,20,0,0,8613,272.0,150.0,3,224.0,4,251.0,87.0,0,0
117.0,1.696881798404641,5129,0,1,23,0,0,12839,321.0,150.0,4,226.0,4,310.0,87.0,0,0
121.0,3.6666666666666665,205,0,0,19,1,0,4966,468.0,150.0,4,166.0,3,203.0,87.0,1,0
258.61,2.3736576411197796,7945,0,0,23,0,0,15066,170.0,150.0,3,102.0,4,299.0,87.0,0,0
92.0,1.1794871794871795,3693,0,1,0,0,1,11207,361.0,150.0,4,226.0,4,126.0,87.0,0,0
47.95,0.7991666666666667,597,0,0,21,0,0,7638,174.0,150.0,4,166.0,4,123.0,87.0,0,0
58.95,0.5081896551724138,5172,0,1,2,1,1,10616,583.0,150.0,4,226.0,4,441.0,87.0,0,0
171.0,1.5132743362831858,3748,0,0,19,1,0,16075,514.0,150.0,3,102.0,4,203.0,87.0,0,0
100.0,0.9259259259259259,6771,1,1,4,0,1,6019,583.0,150.0,4,226.0,1,315.0,87.0,1,0
164.459,6.170606333483415,4614,0,1,0,1,1,3154,408.0,185.0,3,224.0,0,-999.0,-999.0,2,1
88.95,0.6792668957617412,26,0,1,23,0,0,5633,321.0,150.0,4,226.0,4,310.0,87.0,0,0
57.95,0.742948717948718,7,0,0,9,0,0,5765,445.0,150.0,3,229.0,4,441.0,87.0,0,0
30.95,0.5158333333333334,14162,0,0,22,0,0,9500,321.0,150.0,4,226.0,4,126.0,87.0,0,0
59.0,0.8082191780821918,560,0,1,14,1,0,5291,442.0,150.0,4,226.0,4,204.0,87.0,0,0
93.95,0.8099137931034484,5172,0,0,15,1,0,10616,583.0,150.0,4,226.0,4,205.0,87.0,0,0
59.0,1.0008481764206953,1051,0,1,19,0,0,9480,170.0,150.0,4,226.0,4,191.0,87.0,0,0
35.95,0.5991666666666667,6773,0,1,2,1,1,12544,321.0,150.0,4,226.0,4,337.0,87.0,0,0
10.0,0.09178522257916476,209,1,0,23,0,0,14415,481.0,150.0,3,224.0,3,330.0,87.0,2,1
59.0,0.9833333333333333,14932,0,0,15,0,0,7919,194.0,150.0,3,166.0,4,123.0,87.0,0,0
107.95,1.7991666666666668,1677,0,1,13,0,0,17055,393.0,150.0,3,117.0,4,330.0,87.0,0,0
75.0,0.9868421052631579,3006,1,0,19,0,0,7826,481.0,150.0,3,224.0,2,387.0,87.0,1,0
53.97,0.6919230769230769,6141,0,0,15,0,0,2803,100.0,150.0,4,226.0,4,272.0,87.0,0,0
335.0,5.682782018659881,1509,0,0,0,0,1,2392,360.0,150.0,3,126.0,4,272.0,87.0,0,0
58.95,1.0727934485896269,4,0,1,23,0,0,13208,555.0,150.0,4,226.0,4,299.0,87.0,0,0
57.95,0.8404641044234953,5129,0,1,12,0,0,12839,321.0,150.0,4,226.0,4,492.0,87.0,0,0
12.97,0.21616666666666667,382,0,0,23,1,0,3056,268.0,150.0,4,166.0,4,251.0,87.0,0,0
63.94,1.7979360571380365,234,0,0,2,0,1,3887,202.0,185.0,3,137.0,0,-999.0,-999.0,1,0
55.95,0.9325,187,0,0,18,0,0,7078,479.0,150.0,4,226.0,4,143.0,87.0,0,0
292.95,4.882499999999999,1108,0,1,17,1,0,4663,490.0,150.0,4,166.0,4,191.0,87.0,0,0
117.0,1.7205882352941178,50,0,1,0,0,1,3274,514.0,150.0,3,219.0,4,441.0,87.0,0,0
165.135,6.195970283656011,4614,0,1,17,0,0,3154,408.0,185.0,3,224.0,0,-999.0,-999.0,1,1
39.0,0.6615776081424936,78,0,0,20,0,0,10672,553.0,150.0,4,166.0,4,226.0,87.0,0,0
68.95,0.8116539140670983,882,0,0,18,1,0,11162,346.0,150.0,3,224.0,4,205.0,87.0,0,0
77.95,1.2991666666666668,345,0,1,4,1,1,5254,414.0,143.0,4,226.0,4,502.0,87.0,0,0
25.95,0.3733812949640288,1767,0,1,3,0,1,14290,512.0,150.0,4,226.0,4,225.0,87.0,0,0
141.0,2.391857506361323,912,0,1,8,1,0,2581,445.0,150.0,3,166.0,4,325.0,87.0,0,0
32.97,0.5495,702,0,0,22,0,0,8431,269.0,150.0,3,224.0,4,251.0,87.0,0,0
46.417,1.1491063029162747,928,0,0,22,0,0,1976,545.0,185.0,4,102.0,0,-999.0,-999.0,0,0
125.0,1.1473152822395594,7945,1,0,20,1,0,15066,170.0,150.0,3,102.0,2,204.0,87.0,1,0
171.0,0.8571428571428571,14,0,1,1,1,1,10080,-999.0,-999.0,0,-999.0,4,325.0,87.0,0,0
75.0,0.7009345794392523,1503,0,1,0,0,1,15775,481.0,150.0,3,102.0,3,330.0,87.0,1,0
125.0,1.1682242990654206,1503,0,1,22,0,0,15775,481.0,150.0,3,102.0,3,330.0,87.0,1,0
220.0,3.1884057971014492,34,0,0,18,0,0,5822,555.0,150.0,4,226.0,4,512.0,27.0,0,0
200.0,1.8518518518518519,6771,0,0,19,1,0,6019,583.0,150.0,4,226.0,2,264.0,87.0,1,0
56.5,0.9416666666666667,320,0,1,15,0,0,3484,372.0,150.0,3,117.0,4,264.0,87.0,0,0
42.95,0.3942175309775126,135,0,0,23,1,0,8109,410.0,150.0,4,226.0,4,384.0,87.0,0,0
511.95,4.338559322033898,505,0,0,15,1,0,15757,322.0,150.0,4,195.0,4,310.0,87.0,0,0
209.95,2.6916666666666664,2792,0,0,22,0,0,7664,490.0,150.0,4,226.0,4,264.0,87.0,0,0
71.194,2.2463635503107944,919,0,1,1,0,1,9917,142.0,185.0,4,138.0,0,-999.0,-999.0,2,0
50.0,0.46296296296296297,6771,1,0,22,0,0,6019,583.0,150.0,4,226.0,1,123.0,87.0,1,0
67.95,1.1325,6773,0,0,19,1,0,12544,321.0,150.0,4,226.0,4,337.0,87.0,0,0
20.95,0.3883225208526413,31,0,0,20,0,0,11423,390.0,150.0,3,224.0,4,264.0,87.0,0,0
31.0,0.5258693808312128,352,0,1,17,1,0,7669,455.0,150.0,3,126.0,4,272.0,87.0,0,0
39.0,0.7027027027027027,560,0,0,20,0,0,16115,431.0,150.0,4,166.0,4,143.0,87.0,0,0
117.0,1.984732824427481,582,0,1,15,0,0,17598,268.0,150.0,4,166.0,4,325.0,87.0,0,0
261.95,3.446710526315789,1940,0,1,6,0,0,11839,490.0,150.0,4,226.0,4,512.0,87.0,0,0
59.0,0.7763157894736842,1940,0,1,14,1,0,11839,490.0,150.0,4,226.0,4,123.0,87.0,0,0
226.0,2.525139664804469,3977,0,0,16,0,0,15497,490.0,150.0,4,226.0,4,299.0,87.0,0,0
68.5,0.6782178217821783,512,1,1,11,0,0,13844,583.0,150.0,4,226.0,4,441.0,87.0,0,0
151.979,3.470474059188893,59,0,1,16,0,0,11467,187.0,144.0,4,226.0,0,-999.0,-999.0,1,0
150.0,0.9933774834437086,3,0,1,22,0,0,12288,399.0,150.0,1,223.0,2,126.0,87.0,1,0
34.0,0.3655913978494624,2774,0,0,14,0,0,7861,494.0,150.0,4,226.0,4,251.0,87.0,0,0
211.0,1.8352613725319649,682,0,0,16,0,0,2744,490.0,150.0,4,195.0,4,205.0,87.0,0,0
16.95,0.28753180661577604,1219,0,0,22,0,0,1939,360.0,150.0,4,166.0,4,327.0,87.0,0,0
29.0,0.48333333333333334,14162,0,0,19,0,0,9500,321.0,150.0,4,226.0,4,272.0,87.0,0,0
30.95,0.5250212044105174,588,0,1,11,1,0,16435,298.0,150.0,4,226.0,4,337.0,87.0,0,0
57.95,0.9658333333333334,6773,0,1,3,0,1,12544,321.0,150.0,4,226.0,4,476.0,87.0,0,0
716.35,6.070762711864407,28,0,0,20,0,0,6793,555.0,150.0,4,226.0,4,384.0,87.0,0,0
39.0,0.46456223942823105,10344,0,0,20,1,0,17188,321.0,150.0,4,226.0,4,485.0,87.0,0,0
32.0,0.5333333333333333,573,0,1,2,1,1,12260,236.0,150.0,4,226.0,4,204.0,87.0,0,0
1445.95,12.253813559322035,1651,0,0,20,1,0,1893,514.0,150.0,3,224.0,4,204.0,87.0,0,0
117.0,1.95,14162,0,1,17,1,0,9500,321.0,150.0,4,226.0,4,126.0,87.0,0,1
47.95,0.863963963963964,560,0,1,12,0,0,16115,431.0,150.0,4,166.0,4,272.0,87.0,0,0
305.97,5.099500000000001,1308,0,0,15,0,0,12686,215.0,150.0,4,226.0,4,498.0,87.0,0,0
42.95,0.7158333333333334,1790,0,0,18,0,0,1675,174.0,150.0,4,226.0,4,204.0,87.0,0,0
311.95,3.7159023228111967,10344,0,1,3,1,1,17188,321.0,150.0,4,226.0,4,299.0,87.0,0,0
34.0,0.5767599660729431,530,0,1,1,0,1,1039,391.0,150.0,4,166.0,4,181.0,87.0,0,0
57.95,0.5318953648462598,135,0,0,18,1,0,8109,410.0,150.0,4,226.0,4,418.0,87.0,0,0
46.95,0.7825000000000001,592,0,0,17,0,0,1078,512.0,150.0,4,226.0,4,123.0,87.0,0,0
216.0,3.6,14932,0,1,0,0,1,7919,194.0,150.0,3,166.0,4,204.0,87.0,0,0
27.95,0.473728813559322,2891,0,1,3,0,1,12577,268.0,150.0,4,166.0,4,184.0,87.0,0,0
106.0,0.9906542056074766,1503,0,0,15,0,0,15775,481.0,150.0,3,102.0,3,330.0,87.0,1,0
29.0,0.48333333333333334,3560,0,0,1,0,1,10112,360.0,150.0,4,166.0,4,204.0,87.0,0,0
88.5,0.812299219825608,117,0,0,2,1,1,14795,497.0,150.0,4,226.0,4,299.0,87.0,0,0
3.935,0.14764370403722046,4614,0,1,17,0,0,3154,408.0,185.0,3,224.0,0,-999.0,-999.0,2,1
255.0,2.5247524752475248,1364,0,0,17,0,0,3682,264.0,150.0,4,162.0,4,231.0,87.0,0,0
107.95,0.9908214777420835,104,0,1,14,0,0,12641,127.0,150.0,3,224.0,4,191.0,87.0,0,0
42.298,1.432907618821776,10361,0,1,17,0,0,15885,545.0,185.0,4,138.0,0,-999.0,-999.0,1,0
272.0,2.4965580541532812,7945,0,0,15,0,0,15066,170.0,150.0,3,102.0,4,325.0,87.0,0,0
57.95,0.9658333333333334,1094,0,1,14,0,0,6170,174.0,150.0,4,226.0,4,327.0,87.0,0,0
28.158,0.5521176470588236,7,1,1,18,0,0,2995,366.0,162.0,3,137.0,0,-999.0,-999.0,2,0
107.95,1.7991666666666668,14932,0,1,7,1,0,7919,194.0,150.0,3,166.0,4,387.0,87.0,0,0
56.5,0.6649405672590326,7091,0,0,14,0,0,12695,490.0,150.0,4,226.0,4,325.0,87.0,0,0
8.976,0.2793476907755508,4158,0,0,21,0,0,9633,130.0,185.0,4,138.0,0,-999.0,-999.0,1,0
6.517,0.18863064053952358,72,0,0,0,0,1,10175,176.0,185.0,4,102.0,0,-999.0,-999.0,2,1
57.95,0.3572859829217917,62,0,0,16,0,0,5262,533.0,150.0,3,224.0,4,343.0,87.0,0,0
